city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c
sj,2005,10,12-03-2005,,0.0781,0.2434571,0.2521571,3.93,298.0614286,298.2214286,293.77,3.3,77.39285714,26.01428571
sj,2005,11,19-03-2005,0.0644,0.01095,0.1937429,0.2441714,0,297.8514286,297.9142857,292.7857143,0.3,73.58571429,25.84285714
sj,2005,12,26-03-2005,-0.044,-0.0753,0.1609286,0.2079714,0,298.2471429,298.5,293.2171429,0.2,73.86714286,26.4
sj,2005,13,02-04-2005,,-0.0987,0.1752,0.1482286,0,299.0728571,299.3142857,294.4442857,0.2,75.73714286,27.48571429
sj,2005,14,09-04-2005,0.0045,-0.00048,0.1233167,0.1557833,13.44,299.1071429,299.3642857,294.9285714,8,78.00285714,27.3
sj,2005,15,16-04-2005,-0.1235,-0.1235,0.1525833,0.1210857,33.69,299.19,299.3785714,294.9471429,23.7,77.65,27.4
sj,2005,16,23-04-2005,0.01683333,0.005433333,0.09328333,0.1092167,42.88,300.0128571,300.1071429,295.6485714,3.6,77.24285714,28.17142857
sj,2005,17,30-04-2005,-0.09295,,0.1012333,0.106,234.13,298.9171429,299.0214286,295.5385714,98.5,81.75142857,26.78571429
sj,2005,18,07-05-2005,-0.1362,-0.2498,0.2218,0.2113714,0,299.54,299.5642857,295.5542857,11,78.90714286,27.37142857
sj,2005,19,14-05-2005,0.06313333,0.082275,0.1302667,0.09501667,38.66,299.9485714,299.9428571,295.3,10.11,75.69857143,27.3
sj,2005,20,21-05-2005,,0.0481,0.07107143,0.04847143,102.56,299.0657143,298.9857143,296.0757143,96,83.76285714,26.27142857
sj,2005,21,28-05-2005,0.0476,0.06735,0.0966,0.08731429,156.94,299.8057143,300.0357143,296.9,145.7,84.33571429,28.38571429
sj,2005,22,04-06-2005,-0.0143,-0.004475,0.1778,0.1467571,84.78,300.84,300.8785714,297.5985714,14.59,82.63,28.84285714
sj,2005,23,11-06-2005,0.0606,0.09883333,0.1881857,0.1763,32.02,301.1171429,301.1285714,296.6885714,4.5,76.94,28.72857143
sj,2005,24,18-06-2005,0.0449,0.1177,0.1211143,0.1242143,97.46,299.9814286,300.1071429,296.5442857,15.9,81.51571429,27.51428571
sj,2005,25,25-06-2005,,0.0634,0.2097429,0.2099286,8.36,301.3371429,301.3571429,297.4585714,4.2,79.71857143,30.02857143
sj,2005,26,02-07-2005,0.0892,0.07075,0.09012857,0.09425714,23.36,301.0885714,301.0785714,297.3142857,28.59,80.01285714,29.04285714
sj,2005,27,09-07-2005,0.0854,0.246675,0.1717857,0.2381,42.06,301.2814286,301.2857143,297.3642857,32.4,79.37714286,29.02857143
sj,2005,28,16-07-2005,0.0514,0.051625,0.1122571,0.1370143,92.52,300.6671429,300.6214286,297,45.28,80.56142857,28.44285714
sj,2005,29,23-07-2005,-0.0665,-0.021,0.2358286,0.2333429,39.49,300.8714286,300.8928571,296.9814286,31.9,79.48142857,28.38571429
sj,2005,30,30-07-2005,-0.1087,-0.00945,0.2564429,0.2153714,64.25,300.8528571,300.9214286,297.58,34.3,82.40857143,28.92857143
sj,2005,31,06-08-2005,-0.06475,-0.0267,0.1404,0.1212,80.34,301.1585714,301.1071429,297.2914286,54.1,79.62142857,28.94285714
sj,2005,32,13-08-2005,,0.02365,0.2691286,0.1919286,18.15,301.3485714,301.3785714,297.3671429,11.93,79.25285714,29.47142857
sj,2005,33,20-08-2005,0.0479,0.069675,0.08632857,0.09587143,29.86,301.4657143,301.4642857,297.1885714,21.1,77.74,29.32857143
sj,2005,34,27-08-2005,-0.1224,0.051,0.1057714,0.1418714,99.02,301.1785714,301.2214286,296.6928571,28.1,76.73428571,27.92857143
sj,2005,35,03-09-2005,,-0.0073,0.11122,0.1085857,77.05,301.2914286,301.3928571,297.2871429,30,79.08142857,28.08571429
sj,2005,36,10-09-2005,0.0022,-0.0271,0.2050286,0.2202333,23.3,301.4657143,301.5142857,296.6428571,3.7,75.43857143,28.85714286
sj,2005,37,17-09-2005,0.0073,0.0049,0.1523429,0.1456286,43.57,302.2,302.1642857,297.7957143,11.9,77.27285714,29.24285714
sj,2005,38,24-09-2005,0.0252,-0.05933333,0.1554286,0.1780286,66.86,301.4957143,301.5142857,297,14.6,76.66142857,28.58571429
sj,2005,39,01-10-2005,0.0012,-0.02986667,0.1802833,0.1557333,36.86,301.1142857,301.3714286,297.1285714,38.4,79.08285714,28.62857143
sj,2005,40,08-10-2005,0.0488,0.0394,0.1125571,0.07724286,68.31,301.09,301.1285714,296.9571429,27.3,78.35142857,28.01428571
sj,2005,41,15-10-2005,0.0419,0.02793333,0.05515,0.04244286,157.83,299.8342857,300.0142857,296.5471429,60.4,82.26428571,27.01428571
sj,2005,42,22-10-2005,0.02275,0.0278,0.2403571,0.2043429,112.16,300.6242857,300.8785714,297.3271429,18.7,82.39,28.04285714
sj,2005,43,29-10-2005,-0.029975,0.05126667,0.1705571,0.1623143,20.75,300.6914286,300.7071429,297.3871429,70.3,82.42285714,27.97142857
sj,2005,44,05-11-2005,0.07596667,-0.0622,0.2535143,0.2017429,39.72,300.8414286,300.9428571,296.8314286,26.26,78.97,27.95714286
sj,2005,45,12-11-2005,-0.00135,0.06455,0.2022143,0.1520714,27.22,300.6642857,300.7357143,296.7485714,20.43,79.32714286,27.87142857
sj,2005,46,19-11-2005,0.0507,0.0174,0.2004429,0.1821714,37.36,299.9714286,299.8142857,296.1942857,93.9,79.90142857,27.15714286
sj,2005,47,26-11-2005,,0.1654,0.2159143,0.1852286,14.49,299.4671429,299.5642857,295.1171429,40.81,77.24571429,26.52857143
sj,2005,48,03-12-2005,,0.1823,0.2686,0.2481857,26.65,299.1828571,299.2357143,295.1242857,36.65,78.62428571,26.22857143
sj,2005,49,10-12-2005,-0.03396667,0.04135,0.1812667,0.20685,0,298.5785714,298.5428571,293.0157143,11.2,71.45571429,24.98571429
sj,2005,50,17-12-2005,-0.0587,-0.07753333,0.1667571,0.1695143,0,299.1314286,299.2428571,294.3328571,13.6,75.07571429,25.45714286
sj,2005,51,24-12-2005,0.1077,0.0531,0.2853429,0.2935714,0,298.44,298.65,294.1385714,20.64,77.31571429,24.62857143
sj,2006,52,01-01-2006,-0.1062,-0.1376,0.1835,0.1697667,64.08,299.1471429,299.3071429,294.6828571,22.5,76.57857143,25.88571429
sj,2006,1,08-01-2006,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.6771429,298.8642857,293.8042857,5.76,74.50857143,24.65714286
sj,2006,2,15-01-2006,-0.04245,0.00455,0.2592714,0.2393143,72.69,298.3328571,298.55,293.1085714,10.9,72.92857143,24.05714286
sj,2006,3,22-01-2006,-0.1942333,-0.11174,0.1015143,0.1011143,74.41,298.4014286,298.5285714,294.4171429,41.5,78.72,24.71428571
sj,2006,4,29-01-2006,0.009,-0.0458,0.1000167,0.1076833,0,298.2871429,298.3357143,293.5128571,16.8,74.89714286,24.28571429
sj,2006,5,05-02-2006,0.0443,-0.005,0.1681333,0.1399571,0,297.5414286,297.6357143,292.3471429,9.89,72.87285714,23.41428571
sj,2006,6,12-02-2006,-0.3084,-0.1369,0.2661,0.2104571,18.15,297.8257143,297.9928571,293.4571429,9.7,76.90714286,23.91428571
sj,2006,7,19-02-2006,0.3255,-0.02752,0.1900714,0.2061857,0,297.9557143,298.2428571,293.9085714,10.37,78.49428571,24.74285714
sj,2006,8,26-02-2006,-0.1032,0.1611,0.2396714,0.2859714,11.8,298.0557143,298.2071429,292.9714286,8.1,73.41428571,24.85714286
sj,2006,9,05-03-2006,-0.16734,-0.105825,0.16068,0.2190667,0,298.1585714,298.5642857,292.4614286,0.2,70.69714286,25.3
sj,2006,10,12-03-2006,-0.01313333,0.018275,0.1773,0.1503,0,297.9885714,298.1428571,293.07,7.5,74.28,25.52857143
sj,2006,11,19-03-2006,0.0109,-0.01436,0.1671,0.1572143,16.74,297.2614286,297.3928571,292.1314286,19.63,73.21,25.51428571
sj,2006,12,26-03-2006,,-0.10425,0.1246429,0.1394,31.34,298.0614286,298.3,293.4057143,10.35,75.52714286,25.68571429
sj,2006,13,02-04-2006,,0.0471,0.09765,0.08703333,24.44,298.3028571,298.5214286,293.5271429,5,74.98428571,26.65714286
sj,2006,14,09-04-2006,0.0455,0.07005,0.08821429,0.0959,174.04,298.24,298.55,294.4185714,36.3,79.60285714,25.42857143
sj,2006,15,16-04-2006,0.0165,0.01794,0.1163167,0.1032857,44.84,298.6728571,298.8142857,294.1728571,12.6,76.33285714,25.85714286
sj,2006,16,23-04-2006,-0.012,-0.1001,0.1578167,0.1299714,60.86,298.5914286,298.8214286,294.4528571,28.63,78.02428571,26.68571429
sj,2006,17,30-04-2006,0.0351,0.0351,0.1158857,0.08678571,103.35,298.8985714,299.1928571,294.4385714,26.99,76.60428571,26.31428571
sj,2006,18,07-05-2006,0.0144,0.04355,0.1209,0.09565714,54.47,298.8728571,299.1928571,294.7271429,29.05,78.09857143,26.5
sj,2006,19,14-05-2006,,0.0534,0.07054286,0.08275714,12.09,298.12,298.2928571,293.5157143,19.4,75.92714286,25.94285714
sj,2006,20,21-05-2006,0.0802,0.04546667,0.2060857,0.1872143,103.95,299.1714286,299.3071429,296.2957143,90.4,84.31,27.81428571
sj,2006,21,28-05-2006,,-0.1001333,0.2400833,0.2095714,3.7,300.5014286,300.7142857,296.3657143,6.07,78.4,29.02857143
sj,2006,22,04-06-2006,0.0582,0.033525,0.1129667,0.1009571,64.92,300.57,300.7714286,295.9128571,6.19,75.81142857,28.58571429
sj,2006,23,11-06-2006,0.0144,0.0144,0.10458,0.1338286,19.93,300.7685714,300.9071429,296.0528571,7.3,75.6,28.91428571
sj,2006,24,18-06-2006,-0.01003333,-0.0572,0.1517,0.1498833,7.56,301.0214286,301.1428571,296.3614286,12.4,75.92,28.94285714
sj,2006,25,25-06-2006,0.0255,0.04276667,0.1070429,0.1105571,19.95,300.4785714,300.5357143,296.6428571,39.52,79.69571429,28.07142857
sj,2006,26,02-07-2006,0.1035,0.1977,0.1338714,0.1229429,111.15,300.5042857,300.6357143,297.1614286,38.37,82.16,27.87142857
sj,2006,27,09-07-2006,0.063875,0.05485,0.1770333,0.1333333,52.63,300.5842857,300.6071429,296.5185714,35.3,78.60428571,27.94285714
sj,2006,28,16-07-2006,0.0193,0.06923333,0.1232714,0.1058286,56.73,300.2628571,300.4285714,296.78,64.68,81.47714286,27.84285714
sj,2006,29,23-07-2006,0.04735,0.02816667,0.1966857,0.1615429,16.61,300.2442857,300.2214286,296.5871429,40.4,80.53857143,27.48571429
sj,2006,30,30-07-2006,-0.05556667,-0.10605,0.1034143,0.1018,29.74,300.7942857,300.95,296.7628571,19.1,78.77285714,28.6
sj,2006,31,06-08-2006,-0.1145,0.09955,0.1523286,0.1531286,93.78,300.4,300.4714286,296.9585714,72.24,81.64571429,27.82857143
sj,2006,32,13-08-2006,0.00174,0.0136,0.1457429,0.1309857,63.83,300.2085714,300.3714286,296.57,171.58,80.65428571,27.44285714
sj,2006,33,20-08-2006,,0.0139,0.2238143,0.1753,3.19,300.91,301.1214286,296.84,13.5,78.62714286,28.64285714
sj,2006,34,27-08-2006,0.06405,0.00345,0.1773,0.1789833,70.61,300.8214286,300.9642857,297.0014286,39.5,79.81428571,27.98571429
sj,2006,35,03-09-2006,0.07515,0.079825,0.1567,0.1232,51.48,301.0685714,301.2214286,297.13,22.2,79.15428571,28.12857143
sj,2006,36,10-09-2006,0.01235,-0.02706667,0.1379857,0.1328,24.11,301.0714286,301.1571429,296.8814286,15.5,78.12428571,28.54285714
sj,2006,37,17-09-2006,0.026125,-0.0535,0.1424143,0.1815,67.31,301.0985714,301.3642857,296.8614286,27.2,77.93,28.52857143
sj,2006,38,24-09-2006,-0.0556,-0.0162,0.1977,0.1719286,27.18,301.4185714,301.5642857,296.7214286,9.6,75.86142857,28.82857143
sj,2006,39,01-10-2006,-0.0265,-0.03535,0.1945429,0.1676,27.63,301.3442857,301.5357143,296.8985714,18.86,76.95285714,28.95714286
sj,2006,40,08-10-2006,,,0.1755,0.1958714,12.22,301.4742857,301.6928571,296.5471429,14.1,74.73285714,28.85714286
sj,2006,41,15-10-2006,0.06305,-0.1497,0.2367333,0.2508833,44.38,301.3971429,301.4285714,296.7642857,20.4,76.00714286,28.7
sj,2006,42,22-10-2006,0.12335,0.1152,0.07027143,0.05842857,64.15,300.7557143,300.7714286,296.8442857,37,79.41428571,28.35714286
sj,2006,43,29-10-2006,0.04593333,-0.0364,0.1736714,0.12805,95.43,300.6828571,300.8285714,296.8771429,27.2,79.93,28.11428571
sj,2006,44,05-11-2006,,0.0707,0.1566143,0.1134143,15.91,300.9357143,301.0285714,297.3657143,54.12,81.08571429,28.5
sj,2006,45,12-11-2006,-0.2761,-0.0331,0.2153167,0.1843571,6.61,300.88,300.9928571,296.1642857,8.2,75.56857143,27.98571429
sj,2006,46,19-11-2006,-0.1686,-0.4561,0.1658143,0.1308143,21.29,300.4128571,300.5642857,295.0628571,13.2,72.68428571,27.18571429
sj,2006,47,26-11-2006,0.0947,-0.01176667,0.1773286,0.1929,57.01,299.3285714,299.4857143,294.6557143,26.82,75.6,27.04285714
sj,2006,48,03-12-2006,0.0115,,0.08832857,0.02602857,51.3,300.3428571,300.4071429,295.9157143,14.56,76.82857143,27.41428571
sj,2006,49,10-12-2006,0.0516,-0.05264,0.2320286,0.09608571,25.02,299.4957143,299.4642857,294.5742857,42.55,74.43142857,25.94285714
sj,2006,50,17-12-2006,-0.04176667,0.025325,0.1784571,0.1963143,0,299.63,299.7357143,295.5914286,18.4,78.63857143,26.52857143
sj,2006,51,24-12-2006,-0.0548,0.0318,0.10776,0.1255167,0,299.3028571,299.4714286,294.5514286,14.5,75.24,25.92857143
sj,2007,1,01-01-2007,0.2643,0.05124,0.1484429,0.1446,0,298.6671429,298.8928571,294.2328571,12.4,76.52857143,25.35714286
sj,2007,2,08-01-2007,,-0.03805,0.1851571,0.2065429,0,298.5671429,298.6857143,293.76,16.3,74.81142857,25.08571429
sj,2007,3,15-01-2007,-0.0192,-0.0043,0.0963,0.06577143,63.41,298.2171429,298.3214286,294.0157143,60.49,77.64714286,24.97142857
sj,2007,4,22-01-2007,0.1288333,0.1152,0.2486833,0.2523286,0,298.2042857,298.3285714,293.2142857,9.33,73.80428571,25
sj,2007,5,29-01-2007,,0.041,0.1046857,0.1395429,0,297.9457143,298.2214286,292.6971429,0,72.76,25.08571429
sj,2007,6,05-02-2007,-0.2156,0.0658,0.2048429,0.2347,0,298.5485714,298.7928571,293.7385714,0.6,74.8,25.6
sj,2007,7,12-02-2007,-0.0752,-0.07194,0.2439429,0.1923143,0,298.4442857,298.5857143,293.8271429,1.2,75.75428571,26.15714286
sj,2007,8,19-02-2007,0.2121,0.1016,0.1901429,0.1567857,0,298.71,298.8928571,293.69,6.73,73.93285714,26.41428571
sj,2007,9,26-02-2007,,-0.01975,0.006183333,0.05438333,0,298.3157143,298.5142857,294.2042857,23.12,78.12571429,25.62857143
sj,2007,10,05-03-2007,0.0543,-0.0189,0.1837,0.1208571,0,299.1142857,299.25,294.3285714,3.7,75.01428571,26.55714286
sj,2007,11,12-03-2007,0.0373,0.0018,0.1647571,0.1754857,0,299.0157143,299.3357143,294.02,1.5,74.02571429,26.71428571
sj,2007,12,19-03-2007,0.0117,0.01655,0.1626714,0.1492,9.12,298.4528571,298.6571429,293.77,5.1,75.43857143,26.85714286
sj,2007,13,26-03-2007,0.02285,0.035575,0.0701,0.08295714,33.72,298.7557143,298.85,294.3757143,25.2,76.78428571,27.12857143
sj,2007,14,02-04-2007,0.01886667,0.03325,0.1870571,0.1638429,90.68,297.7771429,297.8642857,293.27,36.3,76.21428571,25.6
sj,2007,15,09-04-2007,-0.0743,0.0033,0.2062167,0.2322286,13.09,298.5528571,298.6928571,293.3842857,1.2,73.30142857,26.38571429
sj,2007,16,16-04-2007,0.0689,0.04426667,0.1083571,0.08502857,0,299.3357143,299.5571429,294.5071429,2.22,74.83285714,27.72857143
sj,2007,17,23-04-2007,0.0216,0.02055,0.09744286,0.0642,69.7,299.0228571,299.25,295.4914286,63.1,81.11285714,26.87142857
sj,2007,18,30-04-2007,0.0392,0.01195,0.1393857,0.1175571,93.03,298.7757143,298.8785714,295.4685714,63.81,82.08428571,26.21428571
sj,2007,19,07-05-2007,-0.06205,-0.02765,0.1429286,0.1718429,9.83,299.4671429,299.5142857,295.54,40.3,79.19428571,27.32857143
sj,2007,20,14-05-2007,0.0019,0.01205,0.2544143,0.2370857,6.8,300.66,300.8428571,296.1757143,8.4,76.76,29
sj,2007,21,21-05-2007,0.05825,0.0211,0.06742857,0.07848571,6.2,300.6928571,300.85,295.6142857,2.2,73.98142857,28.75714286
sj,2007,22,28-05-2007,,0.1007333,0.1275429,0.1072571,45.7,300.4614286,300.7214286,295.85,24.9,76.02285714,28.45714286
sj,2007,23,04-06-2007,-0.0118,-0.0616,0.1468429,0.1657286,85.81,300.9614286,301.1714286,296.1071429,17.74,74.96285714,29.2
sj,2007,24,11-06-2007,-0.0054,-0.02493333,0.1035571,0.08591429,62.42,300.55,300.5642857,295.9757143,25.3,76.16285714,28.54285714
sj,2007,25,18-06-2007,0.1058,0.04328,0.1976143,0.2087,15.76,301.1457143,301.3714286,296.0857143,4.2,74.16,29.01428571
sj,2007,26,25-06-2007,0.2484,0.11865,0.2273429,0.1632,46.08,301.0971429,301.3071429,296.54,9.7,76.32857143,29.27142857
sj,2007,27,02-07-2007,0.0501,0.005633333,0.22295,0.1635714,19.09,301.0157143,301.1071429,296.1557143,20.5,74.92142857,28.84285714
sj,2007,28,09-07-2007,,0.05715,0.1622167,0.1797571,1.13,300.9714286,301,296.1771429,11.56,75.24142857,28.87142857
sj,2007,29,16-07-2007,0.0826,0.0875,0.1183571,0.0914,40.7,300.9471429,301.0857143,296.1328571,22.32,75.14285714,28.57142857
sj,2007,30,23-07-2007,-0.00695,0.0335,0.1045571,0.1148571,85.11,300.4957143,300.5428571,296.8728571,40.34,80.80857143,28.57142857
sj,2007,31,30-07-2007,0.0746,0.1004,0.2338667,0.2433714,1.02,301.0814286,301.1714286,296.0628571,8.3,74.26428571,28.62857143
sj,2007,32,06-08-2007,0.0156,0.03105,0.1343143,0.1158571,37.75,301.17,301.2571429,296.9157143,21.41,77.76571429,28.61428571
sj,2007,33,13-08-2007,,0.00625,0.1273571,0.1259429,72.44,300.9871429,301.0928571,296.9228571,25.69,78.64,28.38571429
sj,2007,34,20-08-2007,0.0331,0.0927,0.2873286,0.2724857,34.47,300.9114286,301.0642857,296.8014286,56.82,78.46142857,28.45714286
sj,2007,35,27-08-2007,0.0821,0.06376667,0.1511429,0.1315429,62.56,300.8285714,300.9785714,296.5328571,30.89,77.56428571,28.38571429
sj,2007,36,03-09-2007,,0.0433,0.2283333,0.2021857,30.77,301.2185714,301.2428571,296.4457143,19.74,75.34571429,28.31428571
sj,2007,37,10-09-2007,,0.0569,0.2385429,0.1874857,10.37,301.1171429,301.15,296.2885714,22.24,75.19571429,28.87142857
sj,2007,38,17-09-2007,-0.01345,0.0749,0.1525714,0.1319286,70.39,301.2171429,301.3071429,296.5614286,26.14,75.97,28.3
sj,2007,39,24-09-2007,-0.0307,-0.00294,0.1527286,0.1446286,94.37,301.0528571,301.1785714,296.51,16.15,76.40571429,28.17142857
sj,2007,40,01-10-2007,0.096,0.02476667,0.1853,0.1177286,74.5,301.0228571,301.0285714,296.6428571,17.6,77.19,27.98571429
sj,2007,41,08-10-2007,0.009,0.104,0.1181286,0.1263429,108.26,300.79,300.9428571,296.8357143,21.98,79.17857143,28.12857143
sj,2007,42,15-10-2007,0.021,0.1326667,0.2459429,0.1897571,17.56,301.4928571,301.6357143,296.3542857,8.3,73.86714286,29.1
sj,2007,43,22-10-2007,,-0.00915,0.1911857,0.1764,16.48,301.0071429,301.0928571,295.8742857,15.66,73.66142857,27.95714286
sj,2007,44,29-10-2007,0.1243,0.0543,0.1568143,0.1235286,137.55,299.4585714,299.5428571,296.02,174.64,81.59428571,26.2
sj,2007,45,05-11-2007,-0.2517,-0.0486,0.2051714,0.1728833,15.25,300.6042857,300.6857143,295.8385714,10.3,75.35,27.44285714
sj,2007,46,12-11-2007,-0.0589,-0.06255,0.2057429,0.2025429,42,299.9342857,300.1857143,295.6385714,21.4,77.48142857,26.81428571
sj,2007,47,19-11-2007,,,0.2044857,0.1562857,73.37,299.8214286,299.8857143,295.7528571,43.4,78.52571429,26.9
sj,2007,48,26-11-2007,-0.0595,-0.04166667,0.09091667,0.1290857,15.95,299.09,299.1928571,293.3514286,9.78,70.72714286,25.44285714
sj,2007,49,03-12-2007,,-0.04235,0.0956,0.089,17.85,299.02,299.0214286,294.2885714,68,75.36857143,25.84285714
sj,2007,50,10-12-2007,-0.13305,-0.04555,0.15144,0.1431714,31.3,298.9,298.9714286,294.7742857,66.72,78.01571429,25.77142857
sj,2007,51,17-12-2007,,-0.039,0.1734167,0.1501714,62.11,298.6685714,298.7571429,294.9771429,50.53,80.17857143,25.07142857
sj,2007,52,24-12-2007,0.0148,0.0163,0.2072667,0.1445778,0,298.6028571,298.75,293.9285714,2.36,75.44857143,25.08571429
sj,2008,1,01-01-2008,0.0006,-0.3096,0.2398143,0.1955571,0,298.0385714,298.1214286,293.5142857,27.99,76.14857143,25.4
sj,2008,2,08-01-2008,,-0.10825,0.3304857,0.2442857,37.24,298.1428571,298.2285714,293.5957143,37.66,76.13142857,24.97142857
sj,2008,3,15-01-2008,,0.0383,0.125,0.1088429,0,297.6271429,297.8714286,293.02,4.1,75.64285714,24.42857143
sj,2008,4,22-01-2008,-0.0268,-0.2153,0.1126143,0.1602143,81.22,297.9685714,298.1285714,293.6357143,27.16,77.16714286,24.52857143
sj,2008,5,29-01-2008,,-0.1354,0.2233,0.1709429,0,298.0214286,298.1785714,292.9571429,2.7,73.56571429,24.57142857
sj,2008,6,05-02-2008,-0.1117,-0.0032,0.2328429,0.2711714,0,297.2371429,297.2785714,291.5371429,19.7,70.64285714,24.21428571
sj,2008,7,12-02-2008,0.072,-0.0631,0.1502,0.1492714,0,297.8385714,297.9071429,292.9414286,10.17,74.22857143,24.8
sj,2008,8,19-02-2008,-0.13865,-0.09506667,0.2460571,0.2281286,0,297.9071429,298.0571429,293.1342857,8.3,74.78571429,24.9
sj,2008,9,26-02-2008,,0.01542,0.2116286,0.1173429,0,297.7657143,298.0714286,292.5028571,6.46,72.66,24.74285714
sj,2008,10,04-03-2008,-0.0889,-0.09003333,0.2232429,0.1541857,0,297.8785714,298.0071429,293.0528571,6.5,74.68142857,25.11428571
sj,2008,11,11-03-2008,-0.3214,-0.1412,0.1106429,0.1410143,0,297.5957143,297.6428571,292.1971429,9.38,71.93428571,25.32857143
sj,2008,12,18-03-2008,0.0449,0.02445,0.1016286,0.088,0,297.4042857,297.4357143,292.2057143,0.9,72.91571429,25.2
sj,2008,13,25-03-2008,0.07785,-0.0399,0.3104714,0.2962429,27.19,296.9585714,296.9571429,292.0957143,7.55,74.24714286,25.04285714
sj,2008,14,01-04-2008,-0.038,-0.01683333,0.1193714,0.06638571,3.82,298.0814286,298.2285714,293.2357143,3.67,74.6,26.24285714
sj,2008,15,08-04-2008,-0.1552,-0.05275,0.1377571,0.1412143,16.96,297.46,297.5642857,292.7328571,35,75.02714286,25
sj,2008,16,15-04-2008,0.0018,,0.2039,0.2098429,0,297.63,297.7785714,292.2742857,4.82,72.28571429,25.31428571
sj,2008,17,22-04-2008,-0.037,-0.01036667,0.07731429,0.09058571,0,298.6728571,298.6928571,294.28,2.17,76.96,27.04285714
iq,2000,26,01-07-2000,0.1928857,0.1322571,0.3408857,0.2472,25.41,296.74,298.45,295.1842857,43.19,92.41857143,26.4
iq,2000,27,08-07-2000,0.2168333,0.2761,0.2894571,0.2416571,60.61,296.6342857,298.4285714,295.3585714,46,93.58142857,26.9
iq,2000,28,15-07-2000,0.1767571,0.1731286,0.2041143,0.1280143,55.52,296.4157143,297.3928571,295.6228571,64.77,95.84857143,26.8
iq,2000,29,22-07-2000,0.2277286,0.1454286,0.2542,0.2003143,5.6,295.3571429,296.2285714,292.7971429,23.96,87.23428571,25.76666667
iq,2000,30,29-07-2000,0.3286429,0.3221286,0.2543714,0.3610429,62.76,296.4328571,297.6357143,293.9571429,31.8,88.16142857,26.6
iq,2000,31,05-08-2000,0.2055286,0.1907571,0.2316714,0.2553143,16.24,297.1914286,298.2857143,291.7257143,1,74.72857143,25.34
iq,2000,32,12-08-2000,0.3124857,0.3299857,0.3805857,0.3872714,89.37,297.32,298.9785714,293.8214286,26.68,83.27571429,27.01666667
iq,2000,33,19-08-2000,0.3841333,0.39224,0.34178,0.38275,42.08,297.6271429,299.3357143,293.9928571,16.9,82.49,26.58333333
iq,2000,34,26-08-2000,0.4081571,0.3221571,0.4067143,0.3027143,49.22,298.2385714,299.5714286,292.9042857,5.59,74.74,26.9
iq,2000,35,02-09-2000,0.3320429,0.3210571,0.3146143,0.3242571,53.65,299.2185714,300.9285714,293.4728571,16.07,74.15142857,27.11666667
iq,2000,36,09-09-2000,0.2955857,0.2956833,0.3122143,0.2659286,23.12,300.8028571,301.9357143,290.6357143,2.5,57.78714286,28.36666667
iq,2000,37,16-09-2000,0.2846571,0.3097571,0.3878833,0.3281571,34.62,299.8585714,301.3714286,293.64,4.1,71.66,27.425
iq,2000,38,23-09-2000,0.3488143,0.2957167,0.4048429,0.2425714,97.55,297.4357143,298.5142857,292.7071429,3.2,77.48714286,27.53333333
iq,2000,39,30-09-2000,0.1756857,0.09948333,0.2257143,0.1827857,95.89,299.3557143,300.8857143,293.2171429,2.6,71.46285714,27.15
iq,2000,40,07-10-2000,0.33754,0.2769429,0.2775,0.25505,46.22,298.3728571,300.5,294.6642857,16.6,82.37142857,26.7
iq,2000,41,14-10-2000,0.2235333,0.1339143,0.3498,0.1009167,31.1,298.4742857,300.2857143,294.5928571,21.9,81.52285714,27.65714286
iq,2000,42,21-10-2000,0.2748,0.1870571,0.3739429,0.2794714,25.21,299.2114286,301.15,294.0071429,9.9,75.54,27.775
iq,2000,43,28-10-2000,0.3673,0.30555,0.45538,0.3258,49.25,299.5414286,301.1,294.7085714,23.3,76.94142857,28
iq,2000,44,04-11-2000,0.2951,0.21152,0.3044,0.2796167,67.64,299.44,300.8214286,295.2742857,20.2,79.42857143,27.6
iq,2000,45,11-11-2000,0.2713667,0.1515667,0.34725,0.2318667,51.83,300.7485714,301.8071429,295.28,19.2,74.80285714,28.175
iq,2000,46,18-11-2000,0.09993333,0.03586,0.1954857,0.06418333,39.25,301.6371429,302.6142857,294.2328571,3.6,67.18571429,29.025
iq,2000,47,25-11-2000,0.1699833,0.2893,0.3009833,0.1709167,55.91,300.8728571,301.9142857,293.06,11.2,66.04285714,27.7
iq,2000,48,02-12-2000,0.2519714,0.2538,0.3235143,0.3191,20.65,299.23,301.2642857,294.7171429,14.5,78.88571429,27.05
iq,2000,49,09-12-2000,0.1658333,0.1824143,0.2545667,0.18625,24.53,300.2428571,301.0285714,293.3057143,1.7,68.55714286,28
iq,2000,50,16-12-2000,0.3387857,0.3168286,0.3503429,0.2977,111.06,298.7571429,300.3428571,294.52,48.76,80.40857143,26.61666667
iq,2000,51,23-12-2000,0.2650143,0.1690571,0.2348667,0.3022429,3.9,300.4114286,302,291.0928571,5.7,60.64142857,28.2
iq,2001,1,01-01-2001,0.2547143,0.2285286,0.2505857,0.287,59.11,297.9585714,298.9857143,296.99,64.6,94.95571429,27.33333333
